2.760590418971368976e-02,1.431582531726136726e-02,2.352720623696689245e-02,2.030343791309613746e-02,1.617682350858312343e-02,1.216478131190124393e-02,8.525723402090103209e-02,3.499683899473776671e-02,6.095822555563852607e-03,3.770245908975158877e-02,2.526485502494894148e-02,7.736669092364972800e-02,2.384194723034993232e-02,3.667449136158287826e-02,1.001364137493617953e-02,1.201616753086291456e-01,1.768337974158898374e-02,1.069408086172039113e-02,4.806638388306044840e-02,1.657920293010564303e-02,6.095356672514679053e-02,2.185024153571329258e-02,1.169283911217075360e-02,2.226881838715507114e-02,2.218037302462515237e-02,4.070236499939815754e-03,8.895959889779609525e-03,4.064583381353763236e-02,2.893811633327830063e-02,1.278953042018723084e-02,1.033783992244780708e-02,2.801371333499544716e-02,1.027586456549251515e-01,1.522821032766109341e-02,1.041734880439354992e-02,1.802143365853286702e-02,1.236486617894974049e-01,3.499749898431840124e-03,9.660063222361440008e-03,1.533244818825144247e-02,1.114146172010166760e-02,5.822147312505635691e-02
2.540763780387103946e-02,1.227555924929918038e-02,1.910142202755700513e-02,1.511663387296473086e-02,1.407018565322736524e-02,1.138278160235409696e-02,8.584500134323024001e-02,2.436108159103755888e-02,-2.147026640034556400e-03,3.425887655155052808e-02,2.818101787014718612e-02,6.296663332044161177e-02,1.413639748358162633e-02,2.862024612426272360e-02,5.961758586964780761e-03,1.098221887287893772e-01,8.832111591083947541e-03,8.152539787703780988e-03,4.130960077769028210e-02,1.563673364580028466e-02,7.067591836412971673e-02,1.703992427388740030e-02,9.398037660464726023e-03,1.494370710048167038e-02,1.912500905436902848e-02,4.257529698802440740e-03,8.495891902652799935e-03,4.223056155729947719e-02,2.610359041218552473e-02,1.316153547127803768e-02,1.012145677694531801e-02,2.960678978735089770e-02,9.523703257113089182e-02,1.480913370692786210e-02,1.003944856637049333e-02,1.729172977053423932e-02,1.091098604006795481e-01,8.127126749514315338e-03,1.284818114517198746e-02,1.496640100685969060e-02,1.013248829476397390e-02,5.803189693045776587e-02
2.606387187143272693e-02,1.338035713290149087e-02,1.838140144356839589e-02,1.529922859512409909e-02,1.450165133901342926e-02,9.530758568133755604e-03,9.407986034045377755e-02,2.699528109098340775e-02,1.231886355109159054e-03,3.921131879283335647e-02,2.864139720745588480e-02,6.556980211614235610e-02,2.606082951973420075e-02,2.746339795950157245e-02,3.845123106571764204e-03,9.820399940177851339e-02,1.550795515760849258e-02,1.600598782138659129e-03,4.098687767519196279e-02,1.637149409803291197e-02,6.555970992859458391e-02,1.350466050902750237e-02,7.881758614644776909e-03,1.279270561018668907e-02,1.291412017199715899e-02,4.547958989714657833e-03,7.634050784262909686e-03,3.775179236307817793e-02,2.434817771084273746e-02,1.057026345028748426e-02,9.129023502113677024e-03,2.602326187515861117e-02,9.405229206796458796e-02,1.006352196538063890e-02,7.441041230780530771e-03,1.518709121967343895e-02,8.768439862575599930e-02,3.714991970332883441e-03,1.077198644716944979e-02,1.488054301113102794e-02,9.175591784628631467e-03,5.093157873646288886e-02
2.584745191479198567e-02,1.188496141989027650e-02,1.920681032128134305e-02,2.268767691150463950e-02,1.515559038452979866e-02,7.379594490776466079e-03,8.715567670131815770e-02,1.943524756228548825e-02,-1.477458526748708740e-03,3.801173742936312522e-02,2.947484774039543787e-02,6.088001166654451179e-02,3.588636346524062826e-02,2.885303175194421296e-02,5.178636283122441640e-04,1.130982174158913500e-01,2.002067857896630554e-02,-2.032808732524870720e-03,4.306149673677330675e-02,1.536354202078766239e-02,6.607316352523238956e-02,1.585864590448122016e-02,9.088631167691070892e-03,1.587646273990022533e-02,1.404359836905974546e-02,6.740786334284210903e-03,9.250942450169814465e-03,3.891090060747676854e-02,2.735860372380100394e-02,1.292471230594625237e-02,9.957318106208260661e-03,2.871013714522419741e-02,9.232225538496903472e-02,1.364051628469040330e-02,8.938973635291050032e-03,1.680120057490453941e-02,9.405223958155577157e-02,5.964229536714224858e-03,1.160785437434488747e-02,1.469008244744784107e-02,9.247659045320611934e-03,5.009074646611477721e-02
2.543420267220131842e-02,1.102283646562956555e-02,1.945505565102940287e-02,2.414994950205597707e-02,1.445547175214268072e-02,1.094077972737594190e-02,7.487672307043470588e-02,1.091293008395698497e-02,-6.474297312218182249e-03,3.129643860386541188e-02,2.883626367966019011e-02,6.086591229231836514e-02,3.383228076398606815e-02,2.392403488539847703e-02,-1.342226093777497235e-03,1.108966975585741477e-01,1.967139369389898224e-02,-1.698555870086036236e-03,3.743806246242070701e-02,1.458905031102112476e-02,6.208113207876246598e-02,1.511645692405143120e-02,8.898642598873409207e-03,1.551245006069727067e-02,1.377888615668753508e-02,5.611266855092401570e-03,8.698319959058438064e-03,3.919146951967834858e-02,1.985997082480616197e-02,1.762759410256186168e-02,9.328214137421204227e-03,2.867226839865481824e-02,8.186544249156613162e-02,1.821326746578129374e-02,6.175055047635840191e-03,9.640460719943681062e-03,9.576839147305923894e-02,3.830692977097501992e-03,1.643292274346982995e-02,1.343929790963572200e-02,8.159988364458239593e-03,5.160122489433049964e-02
2.788686851600117797e-02,1.246224405994628137e-02,2.077946276257466515e-02,2.712235848596735929e-02,1.778847333910942366e-02,1.278782199625944777e-02,7.042039101026943693e-02,1.182392869912632025e-02,-2.142413253675798379e-03,3.139407342364518988e-02,2.671957846321710087e-02,6.043109237704667736e-02,3.981950998259127517e-02,2.751059037918324526e-02,2.846470781355951761e-04,1.007524808803471200e-01,2.403208713534134983e-02,1.887261037766702195e-03,4.172774248590124108e-02,1.371890832302818594e-02,6.684127933301509117e-02,1.486536933479197693e-02,8.554885962497382063e-03,1.424250150733557402e-02,1.261582089887179105e-02,7.099005133505219278e-03,7.522069084036336201e-03,3.937900228846619860e-02,1.750554136745561748e-02,1.764498095176062972e-02,1.128780524383100371e-02,2.890440632046499189e-02,8.275543213347107130e-02,2.057261400915185584e-02,7.140934463779805182e-03,7.318489731817438317e-03,9.106588394420236932e-02,9.424977940621581673e-03,1.150692820839420601e-02,1.477175901830577072e-02,1.108906846488702524e-02,4.979667236613968817e-02
2.733419084816661460e-02,1.492191631404366989e-02,2.019296591210269914e-02,2.318554687678204412e-02,1.825137460854236657e-02,1.135849566458868413e-02,8.633656470687431361e-02,1.755337767994933143e-02,1.020707682495487247e-03,3.736201208875501029e-02,2.904402919496524779e-02,6.471859838409770027e-02,3.557171971083836898e-02,3.072359861096194897e-02,2.384025669217514044e-04,8.838497089262493944e-02,2.239139985453087248e-02,4.953456966785556304e-03,4.370573012132209639e-02,1.438808911779127474e-02,6.909185096787615055e-02,1.570604610073974769e-02,8.304252370404913153e-03,1.170537528646597991e-02,1.347542913501133255e-02,7.425513726719581986e-03,6.761978899701536448e-03,3.821008131530648916e-02,1.444848343147162387e-02,1.813841199094973211e-02,1.134196564097586686e-02,2.830532764455577846e-02,7.408019180837366324e-02,1.719554132280324069e-02,5.939282433981905689e-03,2.338059394924534018e-03,8.665116990054007318e-02,1.146121030501173581e-02,1.157914655237416227e-02,1.456141066938697846e-02,1.066500154589669971e-02,4.839025768148206424e-02
2.662230121554327519e-02,1.572003620114369518e-02,2.080188099561937690e-02,2.014159354968977217e-02,1.955404894419845996e-02,1.048297762132490568e-02,8.486239530337190418e-02,1.802286366829598807e-02,-7.212113754353075695e-03,3.577712134459925392e-02,2.422517816554063674e-02,7.283637894939308521e-02,3.968285740105342158e-02,3.412027328524460529e-02,-7.171388487748983241e-04,8.702787451609170222e-02,2.654231969158876367e-02,-3.980776820149863927e-03,4.532368464090524157e-02,9.624647192765220516e-03,6.797198979966187493e-02,1.561195997489475511e-02,9.562753914524739149e-03,1.064706362432247568e-02,1.406478096523226286e-02,7.838496281468314286e-03,7.472268977635284151e-03,3.613930048666336853e-02,1.116369556972052896e-02,2.384601798499236605e-02,1.182806731061054016e-02,2.570498738019027368e-02,6.998330348436160309e-02,1.784491152314699597e-02,4.999937062713284523e-03,-8.958722776799902523e-04,8.579502498544097633e-02,1.237758479166072186e-02,1.487050841400891152e-02,1.388156466532722982e-02,1.218395786387188075e-02,4.993617425834961931e-02
2.822418412770430138e-02,1.640280341033772613e-02,2.016650224917264714e-02,2.131307159066337525e-02,2.148667808559509909e-02,3.871969773600627846e-03,7.790710022283048319e-02,1.636343848352808661e-02,-6.469397661094907111e-03,3.581171802265025600e-02,2.098886622913313793e-02,6.668215613581568446e-02,3.736582487618023141e-02,3.464362372791687794e-02,-8.115306621799174298e-05,8.683837037030545103e-02,2.630888045642490458e-02,-2.976172944939577125e-03,4.633497087363382810e-02,8.442561140535436923e-03,5.855603861364835905e-02,1.455946346463114598e-02,1.057965426792621677e-02,1.066905667813895266e-02,1.269344085595924473e-02,8.768072913262365056e-03,8.342718446862877266e-03,4.027272096031211945e-02,1.290210902654818220e-02,2.868737036383952471e-02,1.374280950530494191e-02,2.856726825199615641e-02,6.403069461778179705e-02,1.833819768637281328e-02,9.357726929185704312e-03,2.302194753019065534e-03,8.725331957422093054e-02,1.317172138427542827e-02,2.026835437505305343e-02,1.575003018711463448e-02,1.440515042408361396e-02,5.105171288181659106e-02
2.832552228148332157e-02,1.899330612853322373e-02,2.170222955423002295e-02,1.998393018704657659e-02,2.129571987047762863e-02,7.442024157486141524e-03,8.744954764181230022e-02,1.626654957073427749e-02,-9.403639354196521166e-03,3.686458816658288312e-02,2.614203598296875597e-02,6.728525060125788160e-02,3.487139670129715124e-02,3.624006439829755011e-02,6.164760221528659163e-03,8.428434250340637035e-02,2.670632132973487990e-02,-7.514246136727731817e-04,4.704231270211624988e-02,1.078261515881928471e-02,6.266162194455897338e-02,1.432154035641066379e-02,1.098788573941547088e-02,9.261749644089208727e-03,1.326967595705310851e-02,9.046139401912196149e-03,9.117358472138870421e-03,4.048940129595002962e-02,1.625085178494217741e-02,3.022359728391106615e-02,1.263343524232920720e-02,2.866967081377299817e-02,6.374232035062277202e-02,2.002995265245519421e-02,8.155661819050551153e-03,3.842082651207497351e-03,8.287744999599816476e-02,1.136573321688510822e-02,2.084123215609606436e-02,1.471529663211571665e-02,1.393882858916751892e-02,4.849893281291077496e-02
2.862150527561914057e-02,1.094452645739187914e-02,2.095921093776448307e-02,1.862927222759891768e-02,1.858613293279942624e-02,7.362442535012629977e-03,7.690250836312348404e-02,1.008154669284016570e-02,-1.434935635411844373e-04,3.808148060650280026e-02,3.305596244529195038e-02,3.737322623106222041e-02,2.879822867409357820e-02,2.750203559365667003e-02,1.127404768008318479e-02,5.402709628442551454e-02,2.113342619938991460e-02,1.853256160141048686e-02,4.787311362043033397e-02,1.571684881806854547e-02,5.953319279781939255e-02,9.280761202582000005e-03,7.232052941457308912e-03,8.584013868312144122e-03,1.058284372293230233e-02,7.293830254889270559e-03,8.379777473835014340e-03,3.185656448648530731e-02,6.710425971655947439e-03,2.043367964813639498e-02,1.078935202492828545e-02,3.102112126938721959e-02,3.414967005660439481e-02,1.915464516394480010e-02,6.592008115137877426e-03,8.640596971862882225e-03,6.575197012438101229e-02,1.197301805402061978e-02,1.672856495376997404e-02,1.067190907143369775e-02,1.315888275167689282e-02,5.200630428256561993e-02
3.203306578677322242e-02,1.694328482612471667e-02,2.399616032910932562e-02,2.234291796955880857e-02,2.020187679003029174e-02,4.865946754006228447e-03,8.867628644336807142e-02,1.602051088058612308e-02,-2.641882157774109226e-03,3.819631062052785547e-02,2.950785676421356640e-02,5.911416717256540859e-02,3.734722593311369521e-02,3.305029673996543599e-02,1.025282446307706867e-02,8.454149664978796719e-02,2.407471824702092991e-02,7.612012054701309052e-03,4.426450083981151723e-02,1.453950638185113643e-02,6.221934021184175045e-02,1.254410157615575179e-02,9.383212690009508014e-03,1.028891739919810325e-02,8.255807955098688061e-03,7.509601704989530592e-03,8.002979980258348794e-03,3.814663398534717115e-02,1.551013999718780893e-02,2.217958095944580835e-02,1.034635978253465802e-02,2.791022566430063565e-02,6.934817506658152997e-02,1.529335004877449035e-02,7.367631557350679851e-03,7.198497808165152737e-03,6.534203807578355117e-02,9.399861571266888635e-03,1.654603499877973366e-02,1.244608398253073227e-02,1.143913600135542698e-02,4.993546247325161141e-02
2.752860384982566688e-02,1.108276310945775084e-02,2.067427398008784764e-02,1.912009495829351119e-02,1.652195795336384304e-02,4.512340888234814794e-03,8.503870818591414971e-02,8.629007127214413653e-03,-9.565695172404966098e-03,3.291530737383059624e-02,2.767598431676613485e-02,5.861455418996467520e-02,3.203237793447528958e-02,3.013889430364280475e-02,6.113844034546922837e-03,7.768907804084602964e-02,2.255544259612594915e-02,6.775717483976701275e-03,4.367296249437157413e-02,1.089625437536480973e-02,5.619307880119400050e-02,1.224211319245029593e-02,9.228464541591990464e-03,1.126615243352057164e-02,8.599925747948397245e-03,7.889083754899113565e-03,8.781003582222519227e-03,3.703125703611564318e-02,1.478532545551435387e-02,2.386403345682996252e-02,1.283505854189514843e-02,2.761999349844740381e-02,6.698070729788120625e-02,1.640080674545236691e-02,8.017429895724376143e-03,5.529658514071165640e-03,6.455363855001450268e-02,1.026637402707359856e-02,1.582168150999119227e-02,1.382855189720533055e-02,1.420696336573142038e-02,4.952637256923656667e-02
2.858006424769379480e-02,1.432400435170528251e-02,1.896382069039402596e-02,2.084579968015224175e-02,1.807496765173747383e-02,5.917968372790874572e-03,8.618563898671106893e-02,1.409372234922006903e-02,-6.408850836519523362e-04,3.827613219921496834e-02,2.676978139052017813e-02,5.577176906096410064e-02,3.278623969685513784e-02,3.039349419603355751e-02,1.127647698942835924e-02,7.498627258486575964e-02,2.590972923945521200e-02,1.160649088861887002e-02,4.688183678144577232e-02,1.599903962021974671e-02,5.459243085461457090e-02,1.201503426389444705e-02,8.616565224387974856e-03,1.132441454972053091e-02,7.916624718025013288e-03,8.166633279918334570e-03,8.658662857406337898e-03,3.545669791841539464e-02,1.304392769774968645e-02,2.406825420842112484e-02,1.340103827855571722e-02,2.851683865883198818e-02,6.221428674800729558e-02,1.799758082072340504e-02,7.150082288978849843e-03,3.495306024902196732e-03,6.844779189335335745e-02,1.093642190604814796e-02,1.620687031985781554e-02,1.509318754067591126e-02,1.570871048456490629e-02,5.205562558209471391e-02
2.946218540499566732e-02,1.465011369134307066e-02,1.887103146103931428e-02,2.142601016840783509e-02,1.876152970174364137e-02,8.896084967938476182e-03,7.855835465952779040e-02,1.625931383363313221e-02,1.102629624121814408e-02,3.847091008785676752e-02,3.112787129806531689e-02,5.196011461691268929e-02,3.062705978360571665e-02,2.882297374027069023e-02,1.129659848242574663e-02,7.398731908627899367e-02,2.710284909860857447e-02,1.704192640367385714e-02,4.640190275296893208e-02,1.677582975240550153e-02,6.203707259278501418e-02,1.160972465950282223e-02,8.365517174324568067e-03,8.725858398239798308e-03,7.377049011827187773e-03,7.591511983844157624e-03,7.420580387390267839e-03,3.802545812595123365e-02,8.951828841682142601e-03,2.001922631577856410e-02,1.451290722293731121e-02,3.197409000935715062e-02,5.236776241373916618e-02,1.266284623827259627e-02,5.124643505043628353e-03,3.798668260714368767e-03,6.098643091662311194e-02,8.368092917563432070e-03,1.358231075803689215e-02,1.528693508756038578e-02,1.603659413159044811e-02,5.682711350425626723e-02
2.736318272403796131e-02,1.362005819927685629e-02,1.789802365378468860e-02,1.888370992092361714e-02,1.923550521034476934e-02,7.046052328678356798e-03,8.156330566049886655e-02,1.449350402341518379e-02,7.720404999571704209e-03,3.826769228813280133e-02,2.931834108000831371e-02,4.875948251963515417e-02,2.565186491525122542e-02,2.722698878720697727e-02,9.500449630301889895e-03,7.690011190187481804e-02,2.306767090470531606e-02,1.973046904726954640e-02,4.681132019245763665e-02,1.677598059995499477e-02,5.976526451436132981e-02,1.269146111718645609e-02,9.783923974568923751e-03,7.624014957070990306e-03,8.433101751465952103e-03,7.921916648300353705e-03,8.340295033183233245e-03,3.823283779344680000e-02,8.778647016029879346e-03,1.881965545440178814e-02,1.437787958091610481e-02,3.073662946585262873e-02,5.116450172021050347e-02,1.303743552413833343e-02,3.707467084544172325e-03,3.843850174123371755e-03,5.990104521885564887e-02,8.864452748695062639e-03,1.251278923191896653e-02,1.501413646876785003e-02,1.508751967408239469e-02,5.654171835161896087e-02
2.807498692880349908e-02,1.380485542433500072e-02,1.755394662546756746e-02,1.866321532247881484e-02,2.024394223073668411e-02,7.074711260590994116e-03,8.095644520828608470e-02,1.593770870628080302e-02,1.139024317303627756e-02,4.164648375851679601e-02,3.657023171976885034e-02,4.414473191488808151e-02,2.174895792582593607e-02,3.140631087046186903e-02,1.418273160308072128e-02,7.210153809016378590e-02,2.523977819563787139e-02,2.309330275812719255e-02,5.171602549358398498e-02,2.246326857714319586e-02,6.467064196960597977e-02,1.189681327164528526e-02,9.332835508589343645e-03,6.894485904227062693e-03,7.855917384446952159e-03,7.195247348541568104e-03,8.556488647157044214e-03,3.644901349990922745e-02,1.104084282997132814e-02,1.892557289070100068e-02,1.155001240438297168e-02,2.982931894864268227e-02,4.977444125524011637e-02,1.528005483377868970e-02,2.840759264083589624e-03,6.302393434270199546e-03,6.298604722278240697e-02,8.541646739686280937e-03,1.151763502239707554e-02,1.271616796354474270e-02,1.230054307949573350e-02,5.519043211803988797e-02
